aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
8574,Luiz Fernando Melo,leticia74@example.net,Farmácia,Matriculado,C,Feminino,39.0,1,1148,1,1,Solteiro(a),2,3,Gestão de Carreira,Clara Araújo,7.13,11,Ruim,Desenvolvimento Organizacional,Brayan Aparecida,3.11,3,Ruim,Recrutamento e Seleção,Marcos Vinicius Pinto,1.67,13,Ruim,Gestão de Pessoas,Maria Luiza Lima,0.34,2,Ruim,Treinamento e Desenvolvimento,Fernanda Araújo,4.05,11,Ruim,1
8575,NULL,hduarte@example.org,Teatro,Formado,C,Masculino,23.0,0,8186,0,0,,2,3,Gestão de Carreira,Clara Araújo,4.17,7,Ruim,Desenvolvimento Organizacional,Brayan Aparecida,0.86,0,Ruim,Recrutamento e Seleção,Marcos Vinicius Pinto,1.71,8,Ruim,Gestão de Pessoas,Maria Luiza Lima,5.47,4,Regular,Treinamento e Desenvolvimento,Fernanda Araújo,4.14,4,Ruim,0
8576,Antonella Freitas,joao23@example.net,Ciências Econômicas,Trancado,C,Outro,17.0,0,3871,0,0,Solteiro(a),1,2,Redes de Computadores,Rhavi Nogueira,2.64,8,Ruim,Inteligência Artificial,Ravi Lucca Cunha,4.98,8,Ruim,Sistemas Distribuídos,Heloisa Silveira,3.92,3,Ruim,Estruturas de Dados,Aurora da Cruz,2.3,0,Ruim,Algoritmos,Laís Pinto,5.91,2,Regular,0
8577,José Freitas,marquesjoao-pedro@example.org,Design Gráfico,Matriculado,C,Feminino,44.0,0,9983,1,1,Relacionado(a),1,4,Gestão de Marketing,Rafael Silva,7.18,8,Regular,Comportamento do Consumidor,Caleb da Cunha,4.99,3,Ruim,Pesquisa de Mercado,Cauã da Rocha,8.57,13,Ruim,Marketing Digital,Liam Pastor,5.47,10,Regular,Publicidade,Sra. Maria Luiza Novais,6.35,10,Regular,0
8578,Maria Cecília Pereira,kferreira@example.net,Artes Visuais,Matriculado,D,SEMANAL,23.0,0,4326,0,1,Relacionado(a),1,4,Relações Públicas,Calebe Sampaio,6.71,2,Regular,Marketing Digital,Vicente Porto,7.39,1,Bom,Comunicação Publicitária,João Gabriel Casa Grande,8.72,3,Excelente,Publicidade Criativa,Milena Farias,3.7,5,Ruim,Comportamento do Consumidor,Sr. Josué da Cruz,7.62,14,Ruim,0
8579,Sr. Anthony Sales,garciaisis@example.com,Física,Formado,D,Outro,17.0,0,5453,1,0,Solteiro(a),2,2,Medicina Veterinária,Dra. Ana Peixoto,6.39,7,Regular,Genética Animal,Luiz Henrique Peixoto,6.58,8,Regular,Nutrição Animal,Josué Gonçalves,2.93,12,Ruim,Fisiologia Animal,Isadora Machado,3.8,11,Ruim,Produção Animal,Ágatha Aparecida,5.59,2,Regular,0
8580,Isabela Martins,yan33@example.org,Engenharia de Alimentos,Trancado,D,Feminino,20.0,1,4299,0,1,Relacionado(a),1,4,Relações Públicas,Calebe Sampaio,2.35,6,Ruim,Marketing Digital,Vicente Porto,6.95,14,Ruim,Comunicação Publicitária,João Gabriel Casa Grande,6.04,14,Ruim,Publicidade Criativa,Milena Farias,4.05,11,Ruim,Comportamento do Consumidor,Sr. Josué da Cruz,7.08,13,Ruim,0
8581,Manuela da Paz,dom10@example.org,Engenharia Mecânica,Trancado,D,Masculino,39.0,1,-231039,0,0,Relacionado(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,1.29,1,Ruim,Cuidado Intensivo,Luiz Gustavo Guerra,9.09,15,Ruim,Enfermagem Geral,Bryan da Conceição,4.33,5,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,7.57,7,Regular,Saúde Pública,Sra. Marina Fonseca,8.95,10,Regular,0
8582,NULL,fogacaleo@example.net,Design Gráfico,Matriculado,D,Masculino,37.0,0,1425,0,1,Relacionado(a),2,3,Gestão de Hotelaria,Levi Fonseca,2.61,2,Ruim,Gestão de Alimentos e Bebidas,Zoe Rocha,2.9,10,Ruim,Gestão de Hospedagem,Sabrina Rios,9.07,12,Ruim,Hospitalidade,Dr. Juan das Neves,9.72,13,Ruim,Marketing de Hotelaria,Arthur Miguel Martins,2.88,13,Ruim,0
8583,Isaque Rodrigues,none.com,Biomedicina,Trancado,D,Outro,26.0,0,8232,1,0,Solteiro(a),1,3,Teorias da Personalidade,Guilherme Fonseca,8.57,1,Excelente,Psicologia Social,Maria Júlia Fonseca,9.24,6,Regular,Psicologia Geral,Luiz Fernando Santos,7.09,5,Bom,Psicopatologia,Mateus Melo,7.56,5,Bom,Psicologia do Desenvolvimento,Igor das Neves,8.65,12,Ruim,0
8584,Isaque Gomes,joao-gabriel47@example.org,Biblioteconomia,Formado,B,Outro,44.0,1,8788,0,1,Relacionado(a),1,3,Gestão de Escritórios,Renan Moreira,0.24,3,Ruim,Administração do Tempo,Dra. Maysa Carvalho,6.24,15,Ruim,Atendimento ao Cliente,Dra. Raquel Aragão,7.87,11,Ruim,Comunicação Empresarial,Ana Lívia Vargas,2.75,4,Ruim,Gestão de Pessoas,Amanda Lopes,5.45,0,Regular,0
8585,#######,davi-lucca71@example.org,Administração,Formado,C,Feminino,-5.0,0,5935,0,0,Solteiro(a),2,2,Sociologia Geral,Luana Azevedo,8.45,15,Ruim,Antropologia,Ana Júlia Lopes,6.62,2,Regular,Teoria Social,Cecilia Peixoto,4.62,8,Ruim,Psicologia Social,João Miguel Nascimento,5.84,1,Regular,Movimentos Sociais,Dom Fogaça,4.55,6,Ruim,0
8586,Bruno da Paz,user@@site,Computação,Formado,D,????,17.0,0,4892,0,1,Relacionado(a),1,1,Gestão de Projetos de TI,Ana Beatriz Rezende,4.74,3,Ruim,Banco de Dados,Raul das Neves,8.77,15,Ruim,Sistemas de Informação Empresarial,Nicolas Macedo,6.52,5,Regular,Desenvolvimento de Software,Benicio Fernandes,4.56,2,Ruim,Análise de Sistemas,Sr. Gustavo Farias,4.84,6,Ruim,0
8587,Evelyn Duarte,rodriguesluan@example.net,Engenharia de Alimentos,Trancado,A,Outro,18.0,1,6815,0,1,Relacionado(a),1,2,Matemática,Ian Carvalho,1.85,2,Ruim,Sociologia,Antônio Machado,3.14,14,Ruim,Física,Lucca Pinto,4.04,15,Ruim,Geografia,Maria Julia Novaes,6.02,13,Ruim,Química,Pietro Lima,8.79,5,Bom,0
8588,Sr. Carlos Eduardo Costela,jesusmathias@example.com,Teologia,Matriculado,D,Outro,33.0,0,9111,0,1,Solteiro(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,8.36,6,Regular,Gestão de Alimentos e Bebidas,Ester Correia,3.29,10,Ruim,Gestão de Hotelaria,Paulo Casa Grande,8.9,3,Excelente,Marketing de Hotelaria,Lara Pacheco,0.06,14,Ruim,Hospitalidade,Dr. Benício Farias,5.5,6,Regular,0
8589,Joana Silveira,wsiqueira@example.net,Direito,Formado,A,Feminino,32.0,1,4111,1,1,Solteiro(a),1,4,História da Dança,Maria Laura Silva,0.27,7,Ruim,Dança Contemporânea,Diogo Ramos,5.1,9,Regular,Técnicas de Dança,Esther Cunha,5.47,8,Regular,Gestão de Eventos de Dança,Ana Carolina Cardoso,1.23,7,Ruim,Coreografia,Heloisa Brito,9.74,10,Regular,1
8590,Miguel da Conceição,zsantos@example.org,Secretariado Executivo,Formado,A,Masculino,35.0,1,7674,1,1,Relacionado(a),2,4,Gestão de Escritórios,Aurora Duarte,8.91,9,Regular,Gestão de Pessoas,Pedro Miguel Teixeira,3.78,5,Ruim,Atendimento ao Cliente,Alice da Mata,5.01,7,Regular,Comunicação Empresarial,Milena Câmara,2.82,10,Ruim,Administração do Tempo,Elisa Fonseca,2.52,15,Ruim,1
8591,Maria Flor Camargo,habreu@example.net,Engenharia Elétrica,Trancado,D,Feminino,39.0,0,,0,1,Relacionado(a),2,2,Medicina Veterinária,Dra. Ana Peixoto,8.89,12,Ruim,Genética Animal,Luiz Henrique Peixoto,7.59,7,Regular,Nutrição Animal,Josué Gonçalves,2.93,12,Ruim,Fisiologia Animal,Isadora Machado,1.69,3,Ruim,Produção Animal,Ágatha Aparecida,1.17,11,Ruim,0
8592,Milena Moreira,maria-helena95@example.org,Letras,Trancado,A,Outro,999.0,1,9646,1,0,Relacionado(a),1,1,Gestão de Marketing,José Lima,2.66,10,Ruim,Comportamento do Consumidor,Ian Mendonça,2.99,13,Ruim,Marketing Digital,Srta. Gabrielly Cardoso,8.96,9,Regular,Pesquisa de Mercado,Cecilia Cavalcante,9.69,13,Ruim,Publicidade,Luiz Gustavo da Cunha,8.46,13,Ruim,0
8593,Dr. Vinícius Gomes,cassianodiego@example.com,Marketing,Formado,C,Feminino,30.0,1,9574,0,0,Relacionado(a),1,2,Redes de Computadores,Rhavi Nogueira,0.42,6,Ruim,Inteligência Artificial,Ravi Lucca Cunha,6.43,1,Regular,Sistemas Distribuídos,Heloisa Silveira,5.65,3,Regular,Estruturas de Dados,Aurora da Cruz,0.24,1,Ruim,Algoritmos,Laís Pinto,9.58,2,Excelente,0
8594,André Freitas,fariasliam@example.org,Veterinária,Formado,A,Feminino,45.0,1,2733,0,1,Solteiro(a),2,4,Gestão de Escritórios,Aurora Duarte,6.31,11,Ruim,Gestão de Pessoas,Pedro Miguel Teixeira,8.32,7,Regular,Atendimento ao Cliente,Alice da Mata,7.67,11,Ruim,Comunicação Empresarial,Milena Câmara,3.11,4,Ruim,Administração do Tempo,Elisa Fonseca,9.33,9,Regular,0
8595,João Miguel Duarte,amandagarcia@example.org,Análise e Desenvolvimento de Sistemas,Trancado,C,Feminino,41.0,1,5424,1,1,Relacionado(a),2,4,Geopolítica,Ana Carolina Nascimento,0.16,12,Ruim,Geografia Física,Ana Lívia Lima,6.9,15,Ruim,Geografia Humana,Anna Liz Vieira,7.05,9,Regular,Planejamento Urbano,Dr. Danilo Casa Grande,8.77,7,Regular,Cartografia,Alexia Casa Grande,3.37,8,Ruim,1
8596,Ana Clara Costela,@email,Gastronomia,Trancado,D,XXXXXXXXX,18.0,1,8013,1,1,Solteiro(a),2,1,Comportamento do Consumidor,Yan Lima,6.67,5,Regular,Gestão de Estoques,Ana Laura Rezende,9.42,8,Regular,Marketing e Vendas,Nina Camargo,1.26,2,Ruim,Gestão de Relacionamento,Gael Henrique Cirino,9.46,4,Bom,Gestão de Vendas,Cauê Machado,1.06,2,Ruim,0
8597,Carlos Eduardo Aragão,qmartins@example.net,Pedagogia,Formado,D,Outro,45.0,1,3112,1,1,Solteiro(a),2,2,Medicina Veterinária,Dra. Ana Peixoto,0.27,9,Ruim,Genética Animal,Luiz Henrique Peixoto,1.58,1,Ruim,Nutrição Animal,Josué Gonçalves,8.52,9,Regular,Fisiologia Animal,Isadora Machado,0.34,1,Ruim,Produção Animal,Ágatha Aparecida,8.82,2,Excelente,1
8598,Luna Garcia,benjamim08@example.org,Jogos Digitais,Trancado,D,Masculino,28.0,1,6406,1,0,Relacionado(a),2,3,Gestão de Hotelaria,Levi Fonseca,4.4,14,Ruim,Gestão de Alimentos e Bebidas,Zoe Rocha,4.93,3,Ruim,Gestão de Hospedagem,Sabrina Rios,9.12,15,Ruim,Hospitalidade,Dr. Juan das Neves,0.77,5,Ruim,Marketing de Hotelaria,Arthur Miguel Martins,3.72,1,Ruim,0
8599,Davi Lucca Sales,camaraana-vitoria@example.org,Engenharia Mecânica,Formado,A,Outro,27.0,1,,1,1,Relacionado(a),2,3,Sociologia,Guilherme Peixoto,3.83,2,Ruim,Física,Srta. Luísa da Conceição,8.81,15,Ruim,Matemática,Raquel Siqueira,7.52,9,Regular,História,José Miguel Costa,3.54,15,Ruim,Química,Juliana da Paz,1.74,15,Ruim,0
8600,Yan Souza,cgoncalves@example.net,História,Trancado,B,Outro,-5.0,0,8742,1,1,Relacionado(a),1,1,História do Teatro,Liam Borges,6.32,0,Regular,Direção Teatral,Julia Rezende,9.49,10,Regular,Cenografia,Giovanna Lima,0.86,14,Ruim,Roteiro Teatral,Laura Nascimento,0.61,1,Ruim,Iluminação Teatral,Sr. Josué Machado,7.98,6,Regular,0
8601,Julia Mendes,davi-luizazevedo@example.org,Análise e Desenvolvimento de Sistemas,Trancado,D,Masculino,43.0,0,9347,1,1,Solteiro(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,1.05,8,Ruim,Gestão de Alimentos e Bebidas,Ester Correia,1.37,8,Ruim,Gestão de Hotelaria,Paulo Casa Grande,2.97,3,Ruim,Marketing de Hotelaria,Lara Pacheco,2.98,2,Ruim,Hospitalidade,Dr. Benício Farias,7.96,3,Bom,0
8602,Sr. Luiz Gustavo Castro,asafe27@example.net,Radiologia,Formado,A,Outro,35.0,0,6960,0,0,Solteiro(a),2,2,Sistemas Operacionais,Ester Sousa,8.72,6,Regular,Algoritmos,Benjamin Sampaio,0.5,6,Ruim,Programação,Jade Oliveira,7.16,14,Ruim,Banco de Dados,Benicio Nascimento,0.03,4,Ruim,Estruturas de Dados,Ana Vitória Pires,8.81,3,Excelente,0
8603,Josué Lopes,cpinto@example.org,insira aqui,Formado,D,Feminino,32.0,0,7319,0,0,Relacionado(a),2,1,Comportamento do Consumidor,Yan Lima,8.51,14,Ruim,Gestão de Estoques,Ana Laura Rezende,5.88,6,Regular,Marketing e Vendas,Nina Camargo,8.87,6,Regular,Gestão de Relacionamento,Gael Henrique Cirino,4.03,10,Ruim,Gestão de Vendas,Cauê Machado,1.35,0,Ruim,0
8604,0923023,asafe52@example.com,Gestão Comercial,Trancado,D,SEMANAL,25.0,0,9094,1,1,Solteiro(a),2,1,Comportamento do Consumidor,Yan Lima,8.77,12,Ruim,Gestão de Estoques,Ana Laura Rezende,0.01,11,Ruim,Marketing e Vendas,Nina Camargo,2.31,2,Ruim,Gestão de Relacionamento,Gael Henrique Cirino,4.36,12,Ruim,Gestão de Vendas,Cauê Machado,0.96,4,Ruim,0
8605,Miguel Lopes,larissanogueira@example.net,Engenharia Ambiental,Matriculado,C,Masculino,28.0,0,3432,1,0,Solteiro(a),1,3,Geopolítica,Dr. Marcos Vinicius Cassiano,1.01,6,Ruim,Geografia Humana,Davi Luiz Sales,3.68,14,Ruim,Geografia Física,Srta. Luna Novais,0.0,8,Ruim,Cartografia,José Miguel Novais,5.42,9,Regular,Planejamento Urbano,Benjamim da Rosa,4.07,9,Ruim,0
8606,Davi Lucca Farias,siqueiradaniel@example.com,curso,Formado,A,Masculino,28.0,0,9064,1,0,,2,3,Sociologia,Guilherme Peixoto,0.52,4,Ruim,Física,Srta. Luísa da Conceição,8.28,1,Excelente,Matemática,Raquel Siqueira,1.07,3,Ruim,História,José Miguel Costa,9.1,4,Bom,Química,Juliana da Paz,9.52,4,Bom,0
8607,Diogo Novaes,garciaana-livia@example.net,Estatística,Formado,B,Masculino,42.0,1,2567,0,0,Solteiro(a),1,3,Gestão de Escritórios,Renan Moreira,4.85,5,Ruim,Administração do Tempo,Dra. Maysa Carvalho,8.08,13,Ruim,Atendimento ao Cliente,Dra. Raquel Aragão,6.07,9,Regular,Comunicação Empresarial,Ana Lívia Vargas,7.33,8,Regular,Gestão de Pessoas,Amanda Lopes,9.69,5,Bom,0
8608,Enzo Marques,costathomas@example.net,Sistemas de Informação,Formado,B,Feminino,31.0,1,7281,0,1,Relacionado(a),1,1,História do Teatro,Liam Borges,8.43,15,Ruim,Direção Teatral,Julia Rezende,4.77,0,Ruim,Cenografia,Giovanna Lima,8.19,3,Excelente,Roteiro Teatral,Laura Nascimento,4.43,3,Ruim,Iluminação Teatral,Sr. Josué Machado,1.49,13,Ruim,0
8609,Brenda Almeida,ravynunes@example.net,,Trancado,C,Outro,20.0,0,7910,0,0,Solteiro(a),2,1,Psicopatologia,Luiz Henrique Viana,6.17,10,Regular,Psicologia Geral,João Guilherme Correia,7.77,3,Bom,Teorias da Personalidade,João Guilherme Montenegro,7.26,9,Regular,Psicologia Social,André Nogueira,9.42,5,Bom,Psicologia do Desenvolvimento,Matheus Moura,5.63,11,Ruim,0
8610,Dr. Vicente da Luz,sarahda-costa@example.com,Física,Trancado,D,Outro,28.0,0,2080,1,0,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,6.98,10,Regular,Cuidado Intensivo,Luiz Gustavo Guerra,0.82,13,Ruim,Enfermagem Geral,Bryan da Conceição,0.18,7,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,7.69,15,Ruim,Saúde Pública,Sra. Marina Fonseca,6.5,5,Regular,0
8611,Antonella Oliveira,isabel27@example.org,Análise e Desenvolvimento de Sistemas,Matriculado,C,Masculino,29.0,0,9425,1,1,Relacionado(a),1,3,Geopolítica,Dr. Marcos Vinicius Cassiano,3.97,12,Ruim,Geografia Humana,Davi Luiz Sales,3.79,10,Ruim,Geografia Física,Srta. Luna Novais,3.63,13,Ruim,Cartografia,José Miguel Novais,6.8,7,Regular,Planejamento Urbano,Benjamim da Rosa,4.01,13,Ruim,0
8612,Nicolas Macedo,ana-sophia65@example.net,Teologia,Matriculado,A,Masculino,33.0,1,2410,0,0,Solteiro(a),1,2,Matemática,Ian Carvalho,7.8,1,Bom,Sociologia,Antônio Machado,2.48,1,Ruim,Física,Lucca Pinto,6.54,4,Regular,Geografia,Maria Julia Novaes,2.8,5,Ruim,Química,Pietro Lima,8.37,1,Excelente,0
8613,Isadora Ramos,fogacabenjamim@example.com,Nutrição,Matriculado,A,Masculino,37.0,1,9465,1,1,Relacionado(a),1,3,Física Aplicada,Marcela Ribeiro,6.27,5,Regular,Cálculo,Sr. Vitor Gabriel Montenegro,6.81,10,Regular,Circuitos Elétricos,Antonella Andrade,2.03,3,Ruim,Desenho Técnico,Sr. Lucas Gabriel da Luz,1.53,0,Ruim,Mecânica,Vitória Alves,7.38,10,Regular,1
8614,Caroline Costela,XX0294393LLL,Hotelaria,Formado,C,Outro,30.0,0,4675,1,0,Relacionado(a),2,2,Sociologia Geral,Luana Azevedo,3.36,13,Ruim,Antropologia,Ana Júlia Lopes,0.76,10,Ruim,Teoria Social,Cecilia Peixoto,5.15,7,Regular,Psicologia Social,João Miguel Nascimento,4.04,2,Ruim,Movimentos Sociais,Dom Fogaça,1.63,10,Ruim,0
8615,Dr. Ryan Moreira,apollo31@example.net,Segurança do Trabalho,Matriculado,D,Outro,20.0,0,6685,1,1,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,7.01,7,Regular,Cuidado Intensivo,Luiz Gustavo Guerra,4.24,8,Ruim,Enfermagem Geral,Bryan da Conceição,1.83,6,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,4.87,0,Ruim,Saúde Pública,Sra. Marina Fonseca,9.95,0,Excelente,0
8616,Luigi Montenegro,aragaoliz@example.net,Medicina,Formado,A,Masculino,130.0,0,,1,1,Relacionado(a),2,3,Sociologia,Guilherme Peixoto,8.91,12,Ruim,Física,Srta. Luísa da Conceição,3.08,7,Ruim,Matemática,Raquel Siqueira,4.11,4,Ruim,História,José Miguel Costa,0.59,12,Ruim,Química,Juliana da Paz,4.47,13,Ruim,0
8617,Srta. Amanda Alves,natalia43@example.net,Ciências Econômicas,Formado,D,Masculino,31.0,1,7804,1,1,Solteiro(a),2,3,Gestão de Hotelaria,Levi Fonseca,6.01,8,Regular,Gestão de Alimentos e Bebidas,Zoe Rocha,4.74,2,Ruim,Gestão de Hospedagem,Sabrina Rios,1.71,2,Ruim,Hospitalidade,Dr. Juan das Neves,1.9,13,Ruim,Marketing de Hotelaria,Arthur Miguel Martins,3.35,3,Ruim,1
8618,Maria Eduarda Abreu,saraduarte@example.org,Nutrição,Matriculado,B,Masculino,44.0,0,6017,1,0,Relacionado(a),1,1,História do Teatro,Liam Borges,0.5,10,Ruim,Direção Teatral,Julia Rezende,8.25,12,Ruim,Cenografia,Giovanna Lima,6.37,13,Ruim,Roteiro Teatral,Laura Nascimento,3.95,4,Ruim,Iluminação Teatral,Sr. Josué Machado,6.33,5,Regular,0
8619,Samuel Rodrigues,sophiacavalcante@example.net,Engenharia Mecânica,Formado,C,Masculino,41.0,0,2027,1,0,Relacionado(a),1,3,Geopolítica,Dr. Marcos Vinicius Cassiano,8.83,8,Regular,Geografia Humana,Davi Luiz Sales,0.6,0,Ruim,Geografia Física,Srta. Luna Novais,7.5,13,Ruim,Cartografia,José Miguel Novais,2.21,4,Ruim,Planejamento Urbano,Benjamim da Rosa,8.27,15,Ruim,0
8620,Milena Santos,pedro-henriqueguerra@example.org,Recursos Humanos,Trancado,A,Masculino,45.0,0,1509,1,0,Solteiro(a),1,3,Física Aplicada,Marcela Ribeiro,2.92,15,Ruim,Cálculo,Sr. Vitor Gabriel Montenegro,1.19,6,Ruim,Circuitos Elétricos,Antonella Andrade,9.43,9,Regular,Desenho Técnico,Sr. Lucas Gabriel da Luz,6.54,1,Regular,Mecânica,Vitória Alves,7.37,2,Bom,0
8621,Sr. Murilo Andrade,hcassiano@example.org,Farmácia,Trancado,A,Masculino,19.0,1,-932932,1,1,Relacionado(a),2,3,Sociologia,Guilherme Peixoto,1.75,13,Ruim,Física,Srta. Luísa da Conceição,6.02,3,Regular,Matemática,Raquel Siqueira,4.49,2,Ruim,História,José Miguel Costa,8.27,10,Regular,Química,Juliana da Paz,9.98,13,Ruim,1
8622,Elisa Correia,barbosadavi-lucca@example.com,Museologia,Trancado,D,Feminino,35.0,1,6327,0,1,Relacionado(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,7.96,0,Bom,Gestão de Alimentos e Bebidas,Ester Correia,10.0,14,Ruim,Gestão de Hotelaria,Paulo Casa Grande,2.97,9,Ruim,Marketing de Hotelaria,Lara Pacheco,3.98,9,Ruim,Hospitalidade,Dr. Benício Farias,3.21,0,Ruim,0
8623,Theo Fogaça,costamirella@example.org,Jornalismo,Formado,C,Outro,39.0,1,7619,0,0,Relacionado(a),2,2,Sociologia Geral,Luana Azevedo,3.27,0,Ruim,Antropologia,Ana Júlia Lopes,2.19,1,Ruim,Teoria Social,Cecilia Peixoto,0.94,15,Ruim,Psicologia Social,João Miguel Nascimento,3.76,9,Ruim,Movimentos Sociais,Dom Fogaça,2.71,5,Ruim,0
8624,Anna Liz Costela,pachecojoao-vitor@example.org,Ciências Contábeis,Trancado,B,Feminino,39.0,0,9077,0,0,Solteiro(a),1,4,Psicologia Social,Maria Alice Martins,3.8,6,Ruim,Teoria Social,Joaquim Vasconcelos,6.43,2,Regular,Movimentos Sociais,Gael Rios,6.22,3,Regular,Antropologia,João Vitor Silva,5.2,10,Regular,Sociologia Geral,Pedro Henrique Duarte,2.84,9,Ruim,0
8625,Oliver Borges,tmoraes@example.com,Moda,Formado,A,Masculino,31.0,1,9589,0,0,Solteiro(a),2,4,Gestão de Escritórios,Aurora Duarte,2.36,1,Ruim,Gestão de Pessoas,Pedro Miguel Teixeira,2.36,1,Ruim,Atendimento ao Cliente,Alice da Mata,7.79,8,Regular,Comunicação Empresarial,Milena Câmara,9.75,10,Regular,Administração do Tempo,Elisa Fonseca,6.16,1,Regular,0
8626,Liz da Luz,da-cunhabeatriz@example.net,Farmácia,Trancado,C,Masculino,23.0,1,6971,1,0,Relacionado(a),1,3,Geopolítica,Dr. Marcos Vinicius Cassiano,0.82,12,Ruim,Geografia Humana,Davi Luiz Sales,6.4,11,Ruim,Geografia Física,Srta. Luna Novais,0.33,7,Ruim,Cartografia,José Miguel Novais,8.28,10,Regular,Planejamento Urbano,Benjamim da Rosa,5.43,2,Regular,0
8627,Yago Oliveira,giovanna77@example.com,Engenharia de Alimentos,Trancado,C,Masculino,32.0,1,1004,1,1,Relacionado(a),2,1,Psicopatologia,Luiz Henrique Viana,0.59,0,Ruim,Psicologia Geral,João Guilherme Correia,4.86,10,Ruim,Teorias da Personalidade,João Guilherme Montenegro,6.99,13,Ruim,Psicologia Social,André Nogueira,2.75,15,Ruim,Psicologia do Desenvolvimento,Matheus Moura,5.61,7,Regular,1
8628,22333123,heloisacardoso@example.com,Gestão Pública,Formado,A,Feminino,33.0,0,8763,1,1,Relacionado(a),2,2,Sistemas Operacionais,Ester Sousa,8.9,12,Ruim,Algoritmos,Benjamin Sampaio,7.53,10,Regular,Programação,Jade Oliveira,9.2,6,Regular,Banco de Dados,Benicio Nascimento,6.79,11,Ruim,Estruturas de Dados,Ana Vitória Pires,8.39,4,Bom,0
8629,Yago Costela,leaopietra@example.com,Engenharia de Produção,Matriculado,A,Masculino,25.0,0,5874,0,1,Solteiro(a),2,1,Fotografia,Davi Miguel Melo,6.83,5,Regular,História da Arte,Sr. Yan Garcia,4.45,9,Ruim,Arte Digital,Helena Novais,3.17,6,Ruim,Escultura,Ana Liz Gonçalves,6.23,12,Ruim,Pintura,Bernardo da Mota,1.02,4,Ruim,0
8630,Gabriela Castro,brios@example.com,Dança,Matriculado,D,Feminino,35.0,1,2011,1,0,Solteiro(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,0.95,15,Ruim,Gestão de Alimentos e Bebidas,Ester Correia,2.64,7,Ruim,Gestão de Hotelaria,Paulo Casa Grande,8.91,14,Ruim,Marketing de Hotelaria,Lara Pacheco,8.84,10,Regular,Hospitalidade,Dr. Benício Farias,7.87,2,Bom,0
8631,Léo Moreira,yribeiro@example.org,Ciência da Computação,Trancado,D,Feminino,32.0,1,909,1,0,Relacionado(a),1,1,Gestão de Projetos de TI,Ana Beatriz Rezende,1.88,8,Ruim,Banco de Dados,Raul das Neves,7.03,0,Bom,Sistemas de Informação Empresarial,Nicolas Macedo,7.44,1,Bom,Desenvolvimento de Software,Benicio Fernandes,6.2,4,Regular,Análise de Sistemas,Sr. Gustavo Farias,6.0,15,Ruim,1
8632,Diego Siqueira,cavalcantimaria-julia@example.com,Arquitetura e Urbanismo,Trancado,C,Masculino,35.0,1,8203,1,1,Relacionado(a),2,1,Psicopatologia,Luiz Henrique Viana,3.45,9,Ruim,Psicologia Geral,João Guilherme Correia,5.74,9,Regular,Teorias da Personalidade,João Guilherme Montenegro,3.03,8,Ruim,Psicologia Social,André Nogueira,9.42,15,Ruim,Psicologia do Desenvolvimento,Matheus Moura,4.04,8,Ruim,1
8633,Emanuella Barros,icavalcanti@example.org,Engenhariawewea,Trancado,B,Outro,43.0,0,,1,0,Relacionado(a),1,2,Gestão de Escritórios,José Miguel Viana,8.05,6,Regular,Administração do Tempo,Miguel Freitas,7.15,10,Regular,Comunicação Empresarial,Lucca Guerra,8.1,4,Bom,Atendimento ao Cliente,Maria Helena Novais,8.11,0,Excelente,Gestão de Pessoas,Maria Sophia Costa,5.69,14,Ruim,0
8634,Maria Luiza Santos,kcavalcanti@example.org,Redes de Computadores,Formado,D,Outro,20.0,1,6497,1,0,Relacionado(a),1,4,Relações Públicas,Calebe Sampaio,5.96,8,Regular,Marketing Digital,Vicente Porto,2.7,4,Ruim,Comunicação Publicitária,João Gabriel Casa Grande,7.17,1,Bom,Publicidade Criativa,Milena Farias,9.0,3,Excelente,Comportamento do Consumidor,Sr. Josué da Cruz,9.85,10,Regular,0
8635,Renan Carvalho,ian29@example.net,Terapia Ocupacional,Matriculado,D,Outro,18.0,1,9278,1,1,Relacionado(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,4.61,3,Ruim,Gestão de Alimentos e Bebidas,Ester Correia,0.19,4,Ruim,Gestão de Hotelaria,Paulo Casa Grande,0.47,7,Ruim,Marketing de Hotelaria,Lara Pacheco,3.25,3,Ruim,Hospitalidade,Dr. Benício Farias,0.81,3,Ruim,0
