aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
9858,José Pedro Almeida,joanacorreia@example.net,Medicina,Trancado,C,Masculino,40.0,0,6219,0,1,Relacionado(a),1,2,Linguística,Liam Duarte,1.06,5,Ruim,Literatura Brasileira,Fernando Jesus,0.03,11,Ruim,Literatura Portuguesa,Pedro Henrique Silva,2.91,13,Ruim,Produção Textual,Maria Luísa Peixoto,1.62,3,Ruim,Gramática,Ágatha da Conceição,9.73,0,Excelente,0
9859,Marcos Vinicius Novaes,augusto13@example.com,Matemática,Formado,C,Masculino,36.0,0,3822,1,1,Relacionado(a),1,2,Linguística,Liam Duarte,4.79,15,Ruim,Literatura Brasileira,Fernando Jesus,5.5,0,Regular,Literatura Portuguesa,Pedro Henrique Silva,8.88,8,Regular,Produção Textual,Maria Luísa Peixoto,7.53,10,Regular,Gramática,Ágatha da Conceição,0.62,15,Ruim,0
9860,Isabella Almeida,guilhermejesus@example.net,insira aqui,Trancado,A,Feminino,38.0,1,3956,0,0,Solteiro(a),2,4,Técnicas de Cozinha,Isabella Cavalcanti,8.4,6,Regular,Nutrição Infantil,Dr. Yuri Jesus,5.5,12,Ruim,Nutrição Esportiva,Ana Vasconcelos,7.67,5,Bom,Nutrição Clínica,Antonella Carvalho,8.68,2,Excelente,Psicologia da Alimentação,Vitor Guerra,4.67,10,Ruim,0
9861,Clarice Novais,benjamim38@example.org,Redes de Computadores,Formado,C,Feminino,33.0,0,1652,1,1,Solteiro(a),1,1,Logística Internacional,Pietra Montenegro,3.34,10,Ruim,Gestão de Cadeia de Suprimentos,Asafe Sampaio,2.29,11,Ruim,Gestão de Transportes,Rhavi Garcia,6.35,2,Regular,Gestão de Estoques,Isabelly Aragão,7.16,11,Ruim,Transporte e Distribuição,Ana Lívia Garcia,1.1,0,Ruim,1
9862,Luiz Fernando Sá,igor28@example.org,Zootecnia,Matriculado,C,Outro,24.0,0,1515,0,0,Solteiro(a),1,4,Fotografia,Eduarda Pastor,6.37,15,Ruim,Arte Digital,José Castro,7.75,11,Ruim,História da Arte,Dante Duarte,0.76,15,Ruim,Escultura,Noah Oliveira,8.29,7,Regular,Pintura,Maria Cecília Brito,3.84,2,Ruim,0
9863,Mariah Leão,viniciusguerra@example.com,Relações Internacionais,Matriculado,A,XXXXXXXXX,44.0,1,9913,0,1,Solteiro(a),1,3,Gestão de Pessoas,Dra. Lorena Cavalcanti,8.66,9,Regular,Administração Pública,Maria Cecília Souza,2.02,3,Ruim,Gestão de Projetos,Maria Luísa da Rosa,1.57,9,Ruim,Finanças Públicas,Dra. Carolina Araújo,8.8,12,Ruim,Gestão de Políticas Públicas,Ana Lívia Cavalcante,8.22,15,Ruim,0
9864,Liam Gomes,sofia14@example.org,Gastronomia,Trancado,A,Outro,22.0,0,8483,1,0,Solteiro(a),1,1,Termodinâmica,Bárbara Pacheco,0.19,9,Ruim,Química Industrial,Juliana Oliveira,3.45,3,Ruim,Processos Químicos,Pietra Borges,3.81,5,Ruim,Cinética Química,Dr. Paulo Almeida,5.01,7,Regular,Reatores Químicos,Lucca Rocha,3.21,7,Ruim,0
9865,Bryan Casa Grande,walmeida@example.org,Moda,Formado,A,Outro,31.0,0,3531,0,1,Solteiro(a),1,2,História da Música,Olivia Pinto,8.44,0,Excelente,Arranjo Musical,Matheus Vieira,2.62,5,Ruim,Teoria Musical,Renan Pastor,2.74,3,Ruim,Prática Instrumental,Pietro Pastor,5.36,13,Ruim,Composição Musical,Sr. Bruno Sousa,1.05,3,Ruim,0
9866,Heitor Souza,da-cunhamelina@example.com,Design Gráfico,Trancado,D,Feminino,40.0,1,3481,1,0,Relacionado(a),2,3,Psicologia da Saúde,Zoe Vieira,0.54,6,Ruim,Anatomia e Fisiologia,Miguel Farias,7.59,12,Ruim,Saúde Pública,Aurora Mendonça,2.64,0,Ruim,Enfermagem Geral,Benjamim Sales,8.03,12,Ruim,Cuidado Intensivo,Enzo Peixoto,7.89,12,Ruim,0
9867,Maria Fernanda Castro,fonsecajoao-miguel@example.com,Artes Visuais,Matriculado,A,Feminino,17.0,0,6439,0,1,Relacionado(a),1,1,Termodinâmica,Bárbara Pacheco,7.78,6,Regular,Química Industrial,Juliana Oliveira,5.88,9,Regular,Processos Químicos,Pietra Borges,6.25,5,Regular,Cinética Química,Dr. Paulo Almeida,7.79,6,Regular,Reatores Químicos,Lucca Rocha,6.95,8,Regular,0
9868,Isabelly Cunha,ravi97@example.net,Teologia,Formado,B,Masculino,45.0,1,9163,0,0,Relacionado(a),2,1,História,Gustavo Henrique Rodrigues,0.07,8,Ruim,Biologia,Vicente da Rocha,1.98,3,Ruim,Geografia,Amanda Novais,6.38,2,Regular,Sociologia,João Miguel Vasconcelos,1.94,2,Ruim,Economia,Maria Sophia da Mota,7.13,2,Bom,0
9869,Matheus Casa Grande,cecilia44@example.net,Biblioteconomia,Formado,D,Outro,30.0,1,-932932,1,0,Solteiro(a),2,1,Sistemas Operacionais,Kevin Carvalho,5.39,11,Ruim,Segurança da Informação,Elisa Fonseca,2.73,4,Ruim,Engenharia de Software,Alice Mendes,9.07,1,Excelente,Programação,Anthony Gabriel Borges,0.41,8,Ruim,Banco de Dados,Léo Cirino,5.67,7,Regular,0
9870,Erick da Rocha,ana-beatrizlima@example.org,Relações Internacionais,Formado,B,Masculino,24.0,0,7852,0,1,Solteiro(a),2,2,Psicologia Social,Ana Cecília da Rocha,5.42,4,Regular,Antropologia,Isis Novais,3.14,8,Ruim,Movimentos Sociais,Marcela Nogueira,5.68,15,Ruim,Sociologia Geral,José Pedro Camargo,4.75,13,Ruim,Teoria Social,Sr. Lorenzo Barbosa,3.61,5,Ruim,0
9871,Maria Liz Oliveira,marquesmaria-liz@example.org,Engenharia de Alimentos,Matriculado,D,Feminino,19.0,0,3116,0,0,Relacionado(a),1,3,Botânica,Dr. Guilherme Duarte,6.53,11,Ruim,Biologia Celular,Benjamim Novais,6.57,7,Regular,Zoologia,Mathias Campos,2.78,14,Ruim,Genética,Enrico Fernandes,3.89,15,Ruim,Ecologia,Ana Clara Pereira,6.01,11,Ruim,0
9872,Dra. Maria Fernanda da Paz,da-matamaria-laura@example.com,Fonoaudiologia,Trancado,D,Masculino,43.0,0,4750,0,0,Relacionado(a),2,3,Psicologia da Saúde,Zoe Vieira,3.35,10,Ruim,Anatomia e Fisiologia,Miguel Farias,4.17,10,Ruim,Saúde Pública,Aurora Mendonça,1.68,6,Ruim,Enfermagem Geral,Benjamim Sales,6.99,8,Regular,Cuidado Intensivo,Enzo Peixoto,3.98,14,Ruim,0
9873,Maria Isis Caldeira,joao29@example.com,Educação Física,Trancado,D,Masculino,33.0,0,8729,0,1,Solteiro(a),1,1,História Geral,Diogo Farias,9.97,0,Excelente,Teoria Histórica,Ana Julia Correia,0.19,5,Ruim,História Contemporânea,Davi Lucca Novaes,1.08,12,Ruim,Historiografia,Sra. Evelyn Rezende,9.33,1,Excelente,História do Brasil,Heloisa Moreira,0.33,12,Ruim,0
9874,Melina da Rosa,cauefogaca@example.com,Direito,Trancado,C,Masculino,37.0,0,3832,1,1,Relacionado(a),1,1,Logística Internacional,Pietra Montenegro,1.06,5,Ruim,Gestão de Cadeia de Suprimentos,Asafe Sampaio,4.34,12,Ruim,Gestão de Transportes,Rhavi Garcia,0.51,14,Ruim,Gestão de Estoques,Isabelly Aragão,8.5,7,Regular,Transporte e Distribuição,Ana Lívia Garcia,9.61,4,Bom,0
9875,Dr. Noah Ferreira,caue36@example.net,Sistemas de Informação,Matriculado,D,Masculino,23.0,0,1962,0,1,Solteiro(a),2,2,Roteiro de Cinema,Benjamin Silva,3.28,3,Ruim,Direção de Cinema,Mariah Castro,4.66,12,Ruim,História do Cinema,Bruno Silva,0.49,0,Ruim,Montagem de Cinema,Luana Ramos,3.25,10,Ruim,Produção de Cinema,Sra. Milena Peixoto,8.15,5,Bom,0
9876,Srta. Maysa Cirino,elisanascimento@example.com,Biologia,Trancado,B,Masculino,41.0,1,6658,0,0,Relacionado(a),1,3,Gestão de Marketing,Ana Sophia Martins,2.17,9,Ruim,Marketing Digital,Maria Julia Oliveira,1.69,2,Ruim,Comportamento do Consumidor,Pietro Câmara,9.18,3,Excelente,Pesquisa de Mercado,Enzo Gabriel Cassiano,9.61,5,Bom,Publicidade,Anthony Gabriel Gomes,2.46,8,Ruim,0
9877,Cecilia Mendonça,benicio08@example.net,Zootecnia,Formado,A,Feminino,18.0,0,4786,0,0,Solteiro(a),1,3,Gestão de Pessoas,Dra. Lorena Cavalcanti,4.28,1,Ruim,Administração Pública,Maria Cecília Souza,5.4,0,Regular,Gestão de Projetos,Maria Luísa da Rosa,8.62,9,Regular,Finanças Públicas,Dra. Carolina Araújo,2.71,9,Ruim,Gestão de Políticas Públicas,Ana Lívia Cavalcante,5.64,15,Ruim,0
9878,Ravy Cunha,fogacamanuella@example.org,Arquitetura e Urbanismo,Trancado,C,Feminino,42.0,1,7373,0,1,Relacionado(a),2,1,Macroeconomia,José Miguel Nunes,1.83,10,Ruim,Economia Internacional,Levi Costela,6.63,0,Regular,Teoria Econômica,Cecília Araújo,4.68,6,Ruim,Microeconomia,Ágatha Pereira,5.71,5,Regular,Política Econômica,Emanuelly Pastor,5.3,6,Regular,0
9879,Eloah Alves,nmendonca@example.net,Segurança do Trabalho,Formado,A,Masculino,31.0,1,6594,1,1,Relacionado(a),2,3,Algoritmos,Ravi Lucca Costa,4.77,5,Ruim,Programação,Manuela Guerra,6.21,3,Regular,Estruturas de Dados,Srta. Luara Cassiano,6.54,6,Regular,Banco de Dados,Joana Jesus,9.03,10,Regular,Sistemas Operacionais,Dr. Arthur Gabriel Castro,4.14,15,Ruim,1
9880,Maria Vitória Lima,manuellacosta@example.org,Teologia,Formado,B,Feminino,26.0,0,4180,1,1,Relacionado(a),1,1,História da Igreja,Noah Gomes,8.04,0,Excelente,Exegese Bíblica,Maitê Viana,9.38,12,Ruim,Teologia Sistemática,Isadora Vieira,0.51,3,Ruim,Filosofia da Religião,Caroline Viana,2.24,11,Ruim,Teologia Moral,Gabrielly da Mata,6.23,13,Ruim,0
9881,Clara Siqueira,rodrigo41@example.org,Ciência da Computação,Matriculado,D,Outro,17.0,1,6511,1,0,Relacionado(a),2,3,Psicologia da Saúde,Zoe Vieira,7.47,0,Bom,Anatomia e Fisiologia,Miguel Farias,8.35,9,Regular,Saúde Pública,Aurora Mendonça,5.6,10,Regular,Enfermagem Geral,Benjamim Sales,1.92,10,Ruim,Cuidado Intensivo,Enzo Peixoto,6.99,7,Regular,0
9882,Ravy Ramos,tcassiano@example.org,Letras,Formado,D,Outro,44.0,1,9234,1,1,Solteiro(a),2,1,Sistemas Operacionais,Kevin Carvalho,2.82,13,Ruim,Segurança da Informação,Elisa Fonseca,9.67,4,Bom,Engenharia de Software,Alice Mendes,9.09,7,Regular,Programação,Anthony Gabriel Borges,5.23,11,Ruim,Banco de Dados,Léo Cirino,5.09,13,Ruim,1
9883,Dr. Calebe Vasconcelos,melobrenda@example.org,Administração,Matriculado,D,Masculino,18.0,1,4642,0,0,Solteiro(a),2,2,Roteiro de Cinema,Benjamin Silva,1.69,11,Ruim,Direção de Cinema,Mariah Castro,8.8,14,Ruim,História do Cinema,Bruno Silva,4.83,8,Ruim,Montagem de Cinema,Luana Ramos,0.72,15,Ruim,Produção de Cinema,Sra. Milena Peixoto,1.76,13,Ruim,0
9884,Vinícius Nunes,mourajulia@example.com,Veterinária,Formado,D,Masculino,19.0,1,9924,1,1,Solteiro(a),1,3,Botânica,Dr. Guilherme Duarte,8.14,11,Ruim,Biologia Celular,Benjamim Novais,4.96,2,Ruim,Zoologia,Mathias Campos,2.63,9,Ruim,Genética,Enrico Fernandes,9.2,9,Regular,Ecologia,Ana Clara Pereira,4.8,9,Ruim,0
9885,Ana Clara Lima,garciaenzo@example.net,Enfermagem,Trancado,D,Masculino,18.0,0,8416,0,0,Solteiro(a),1,4,Gestão de Processos,Isabel Aragão,3.94,7,Ruim,Gestão da Qualidade,Guilherme Ribeiro,7.38,1,Bom,Planejamento de Produção,Noah Monteiro,0.3,5,Ruim,Logística,Maria Vitória Alves,5.31,6,Regular,Gestão de Estoques,Mariane Aparecida,2.48,11,Ruim,0
9886,,rodriguesarthur@example.com,Engenharia de Produção,Trancado,B,Feminino,31.0,1,7673,1,0,Relacionado(a),1,4,Circuitos Elétricos,Benicio Ribeiro,5.41,14,Ruim,Cálculo,Heloisa Pacheco,3.19,1,Ruim,Física Aplicada,Raquel Oliveira,1.59,0,Ruim,Desenho Técnico,Elisa Moraes,3.6,10,Ruim,Mecânica,Liz Santos,5.38,15,Ruim,0
9887,Sra. Bella da Luz,joao-felipepinto@example.com,Jogos Digitais,Formado,D,Outro,17.0,0,-932932,1,1,INSERT DATA,2,2,Roteiro de Cinema,Benjamin Silva,5.64,5,Regular,Direção de Cinema,Mariah Castro,6.57,4,Regular,História do Cinema,Bruno Silva,8.31,4,Bom,Montagem de Cinema,Luana Ramos,1.47,12,Ruim,Produção de Cinema,Sra. Milena Peixoto,7.54,11,Ruim,0
9888,Maria Laura Ramos,saisis@example.org,Relações Internacionais,Formado,A,Feminino,42.0,0,3350,1,1,Relacionado(a),1,2,História da Música,Olivia Pinto,8.59,0,Excelente,Arranjo Musical,Matheus Vieira,6.58,11,Ruim,Teoria Musical,Renan Pastor,9.79,0,Excelente,Prática Instrumental,Pietro Pastor,3.99,10,Ruim,Composição Musical,Sr. Bruno Sousa,1.66,8,Ruim,0
9889,Stella Rezende,melooliver@example.com,Segurança do Trabalho,Formado,A,Masculino,33.0,0,4023,1,0,Relacionado(a),2,4,Técnicas de Cozinha,Isabella Cavalcanti,0.94,5,Ruim,Nutrição Infantil,Dr. Yuri Jesus,9.29,3,Excelente,Nutrição Esportiva,Ana Vasconcelos,9.79,13,Ruim,Nutrição Clínica,Antonella Carvalho,8.2,12,Ruim,Psicologia da Alimentação,Vitor Guerra,9.45,6,Regular,0
9890,Mariane Costela,npacheco@example.com,,Formado,B,Outro,22.0,0,4608,1,0,INSERT DATA,2,3,História,Bruno Guerra,3.7,15,Ruim,Português,Beatriz Azevedo,3.82,12,Ruim,Química,Dr. Anthony Gabriel Gomes,3.07,1,Ruim,Geografia,Hellena Sales,5.33,15,Ruim,Sociologia,Hellena Aparecida,9.62,6,Regular,0
9891,Mariane Leão,lorenamendes@example.com,Química,Matriculado,C,Outro,31.0,0,2792,1,0,Solteiro(a),1,3,Logística,Eduardo Cassiano,0.23,4,Ruim,Gestão da Qualidade,Sr. Henry Gabriel Ribeiro,6.57,3,Regular,Planejamento de Produção,Dra. Eduarda Albuquerque,9.44,6,Regular,Gestão de Estoques,Dr. João Gabriel Araújo,4.72,5,Ruim,Gestão de Processos,Luiz Otávio Ferreira,4.5,15,Ruim,0
9892,Aurora Monteiro,laismarques@example.org,Dança,Matriculado,B,Outro,19.0,1,1261,1,1,Relacionado(a),1,4,Circuitos Elétricos,Benicio Ribeiro,1.89,13,Ruim,Cálculo,Heloisa Pacheco,1.18,10,Ruim,Física Aplicada,Raquel Oliveira,3.92,3,Ruim,Desenho Técnico,Elisa Moraes,9.68,2,Excelente,Mecânica,Liz Santos,8.52,7,Regular,1
9893,Vinicius Rezende,jose87@example.com,Teologia,Formado,D,Masculino,20.0,0,6236,1,1,Relacionado(a),2,1,Sistemas Operacionais,Kevin Carvalho,9.0,0,Excelente,Segurança da Informação,Elisa Fonseca,4.26,2,Ruim,Engenharia de Software,Alice Mendes,5.01,0,Regular,Programação,Anthony Gabriel Borges,2.5,0,Ruim,Banco de Dados,Léo Cirino,8.8,5,Bom,0
9894,Sra. Hellena Carvalho,ncavalcante@example.com,Música,Formado,B,Masculino,19.0,1,9379,0,1,Solteiro(a),2,4,Física Aplicada,Igor Sá,6.5,8,Regular,Mecânica,Rebeca Martins,9.24,15,Ruim,Cálculo,Ísis da Conceição,7.86,3,Bom,Desenho Técnico,Vinicius Siqueira,7.17,13,Ruim,Circuitos Elétricos,Dra. Luna Duarte,4.3,1,Ruim,0
9895,Yan Costela,da-cruzvalentim@example.org,Química,Matriculado,C,Masculino,17.0,1,4873,0,1,Solteiro(a),1,2,Linguística,Liam Duarte,7.92,11,Ruim,Literatura Brasileira,Fernando Jesus,9.82,15,Ruim,Literatura Portuguesa,Pedro Henrique Silva,1.72,7,Ruim,Produção Textual,Maria Luísa Peixoto,7.15,10,Regular,Gramática,Ágatha da Conceição,7.84,13,Ruim,0
9896,Heitor Azevedo,pgomes@example.com,Matemática,Trancado,C,Masculino,30.0,1,7732,1,0,Relacionado(a),2,3,Técnicas de Imagem,Lorena Silva,3.55,8,Ruim,Anatomia,Miguel Aparecida,1.71,13,Ruim,Terapia Física,Sr. Rhavi Macedo,0.08,4,Ruim,Fisiologia,Eduardo Teixeira,5.08,3,Regular,Reabilitação,Sr. Anthony Lopes,0.56,13,Ruim,0
9897,#######,sara96@example.com,Enfermagem,Trancado,A,Outro,31.0,1,6623,1,0,Relacionado(a),2,4,Técnicas de Cozinha,Isabella Cavalcanti,7.2,1,Bom,Nutrição Infantil,Dr. Yuri Jesus,5.79,3,Regular,Nutrição Esportiva,Ana Vasconcelos,4.35,9,Ruim,Nutrição Clínica,Antonella Carvalho,6.85,5,Regular,Psicologia da Alimentação,Vitor Guerra,5.46,15,Ruim,0
9898,Theodoro Rocha,borgesvinicius@example.com,Turismo,Trancado,B,Masculino,37.0,1,1171,0,1,Relacionado(a),1,2,Design Editorial,Nathan Pereira,3.8,10,Ruim,Teoria do Design,João Vitor Novaes,3.96,12,Ruim,Design Digital,João Pedro Barbosa,4.43,2,Ruim,Tipografia,Mathias Moura,6.41,13,Ruim,Design de Interfaces,Valentina Câmara,9.12,14,Ruim,1
9899,Gabriela Pires,cavalcantemaria-isis@example.net,Serviço Social,Matriculado,C,Masculino,40.0,0,3872,1,1,Casadoo,1,4,Fotografia,Eduarda Pastor,5.43,8,Regular,Arte Digital,José Castro,0.26,6,Ruim,História da Arte,Dante Duarte,1.32,9,Ruim,Escultura,Noah Oliveira,3.46,7,Ruim,Pintura,Maria Cecília Brito,8.04,1,Excelente,0
9900,Sr. Thomas Araújo,fariascecilia@example.com,Zootecnia,Trancado,B,Feminino,43.0,0,5132,0,1,Relacionado(a),2,4,Física Aplicada,Igor Sá,3.62,7,Ruim,Mecânica,Rebeca Martins,3.15,11,Ruim,Cálculo,Ísis da Conceição,7.24,1,Bom,Desenho Técnico,Vinicius Siqueira,7.78,1,Bom,Circuitos Elétricos,Dra. Luna Duarte,5.41,5,Regular,0
9901,Agatha Melo,pedro-henrique06@example.com,Gestão Comercial,Formado,D,SEMANAL,33.0,1,6816,0,1,Casadoo,1,2,Anatomia e Fisiologia,Dante Rodrigues,2.56,15,Ruim,Audiologia,José Pedro da Conceição,8.79,10,Regular,Fonologia,Stephany Jesus,4.57,13,Ruim,Psicologia do Desenvolvimento,Sra. Maria Isis Moreira,9.11,3,Excelente,Reabilitação Fonoaudiológica,Sophia Farias,4.94,14,Ruim,0
9902,Matheus Porto,jda-mata@example.net,Segurança do Trabalho,Matriculado,C,Feminino,42.0,1,1016,1,0,Solteiro(a),2,2,Termodinâmica,Kamilly Machado,9.34,8,Regular,Física Nuclear,Jade Nogueira,4.37,6,Ruim,Óptica,Sr. Ravi Lopes,4.0,10,Ruim,Eletromagnetismo,Yasmin Sousa,9.72,9,Regular,Mecânica,Danilo Gonçalves,2.68,0,Ruim,1
9903,Henry Abreu,rochajoao-gabriel@example.org,Logística,Formado,C,Outro,99999.0,0,7568,1,0,Relacionado(a),1,4,Fotografia,Eduarda Pastor,5.95,7,Regular,Arte Digital,José Castro,9.61,14,Ruim,História da Arte,Dante Duarte,7.5,5,Bom,Escultura,Noah Oliveira,4.24,1,Ruim,Pintura,Maria Cecília Brito,1.28,15,Ruim,0
9904,Maria Cecília Jesus,maria-juliadas-neves@example.net,Engenhariawewea,Formado,A,Feminino,20.0,0,3710,0,0,Solteiro(a),2,2,Desenho Técnico,Srta. Julia Marques,1.29,5,Ruim,Mecânica dos Fluidos,Lucas Montenegro,2.23,0,Ruim,Termodinâmica,Murilo Viana,2.87,3,Ruim,Resistência dos Materiais,Bento Lopes,8.29,15,Ruim,Sistemas Mecânicos,Heitor Cavalcanti,3.67,11,Ruim,0
9905,Hellena Cirino,peixotomariana@example.net,Odontologia,Trancado,A,Masculino,19.0,1,4736,0,0,Solteiro(a),1,3,Gestão de Pessoas,Dra. Lorena Cavalcanti,3.27,15,Ruim,Administração Pública,Maria Cecília Souza,0.7,8,Ruim,Gestão de Projetos,Maria Luísa da Rosa,5.66,14,Ruim,Finanças Públicas,Dra. Carolina Araújo,7.18,7,Regular,Gestão de Políticas Públicas,Ana Lívia Cavalcante,3.13,15,Ruim,0
9906,Sabrina Aragão,ian58@example.org,Engenharia Elétrica,Trancado,A,Feminino,23.0,1,9598,0,1,Relacionado(a),2,1,Economia,Heloisa Campos,5.33,11,Ruim,Gestão de Pessoas,Sra. Ana Carolina Nunes,4.94,13,Ruim,Gestão Financeira,Heitor Cavalcante,0.73,6,Ruim,Marketing,Henrique da Conceição,9.91,2,Excelente,Administração Geral,Alícia Pacheco,6.21,12,Ruim,0
9907,Carlos Eduardo Casa Grande,isabelda-rosa@example.com,Direito,Formado,B,Outro,40.0,0,7919,1,1,Relacionado(a),2,1,História,Gustavo Henrique Rodrigues,9.47,8,Regular,Biologia,Vicente da Rocha,5.31,5,Regular,Geografia,Amanda Novais,9.46,0,Excelente,Sociologia,João Miguel Vasconcelos,6.52,5,Regular,Economia,Maria Sophia da Mota,4.71,9,Ruim,0
9908,Ana Liz da Conceição,vieiragabriela@example.com,insira aqui,Formado,A,Masculino,41.0,0,8510,0,0,Solteiro(a),2,3,Algoritmos,Ravi Lucca Costa,4.02,4,Ruim,Programação,Manuela Guerra,4.56,6,Ruim,Estruturas de Dados,Srta. Luara Cassiano,3.5,4,Ruim,Banco de Dados,Joana Jesus,9.34,10,Regular,Sistemas Operacionais,Dr. Arthur Gabriel Castro,0.18,10,Ruim,0
9909,Sr. Vitor Hugo Peixoto,ijesus@example.net,Direito,Trancado,C,Outro,18.0,1,8687,1,1,Solteiro(a),1,1,Logística Internacional,Pietra Montenegro,8.6,13,Ruim,Gestão de Cadeia de Suprimentos,Asafe Sampaio,3.98,1,Ruim,Gestão de Transportes,Rhavi Garcia,4.0,0,Ruim,Gestão de Estoques,Isabelly Aragão,0.64,0,Ruim,Transporte e Distribuição,Ana Lívia Garcia,1.98,13,Ruim,0
9910,Maria Vitória Pimenta,ccunha@example.com,Enfermagem,Formado,D,Masculino,20.0,1,9512,1,1,Solteiro(a),1,1,História Geral,Diogo Farias,3.09,10,Ruim,Teoria Histórica,Ana Julia Correia,7.72,3,Bom,História Contemporânea,Davi Lucca Novaes,9.76,5,Bom,Historiografia,Sra. Evelyn Rezende,3.67,5,Ruim,História do Brasil,Heloisa Moreira,5.43,13,Ruim,0
9911,Dom Sampaio,gpires@example.net,Pedagogia,Formado,B,Masculino,31.0,0,5830,1,1,Relacionado(a),2,4,Física Aplicada,Igor Sá,2.65,7,Ruim,Mecânica,Rebeca Martins,0.92,9,Ruim,Cálculo,Ísis da Conceição,3.01,14,Ruim,Desenho Técnico,Vinicius Siqueira,2.29,8,Ruim,Circuitos Elétricos,Dra. Luna Duarte,0.14,3,Ruim,0
9912,Sr. Vitor Mendonça,sabrina74@example.com,Redes de Computadores,Trancado,B,Feminino,17.0,1,5959,0,1,Solteiro(a),1,4,Circuitos Elétricos,Benicio Ribeiro,5.61,9,Regular,Cálculo,Heloisa Pacheco,8.67,13,Ruim,Física Aplicada,Raquel Oliveira,8.84,12,Ruim,Desenho Técnico,Elisa Moraes,8.8,0,Excelente,Mecânica,Liz Santos,0.04,9,Ruim,0
9913,,gabrielly78@example.com,Fisioterapia,Trancado,C,Masculino,32.0,1,-231039,1,0,Solteiro(a),2,2,Termodinâmica,Kamilly Machado,4.99,12,Ruim,Física Nuclear,Jade Nogueira,2.9,4,Ruim,Óptica,Sr. Ravi Lopes,5.78,9,Regular,Eletromagnetismo,Yasmin Sousa,8.52,14,Ruim,Mecânica,Danilo Gonçalves,4.97,13,Ruim,1
9914,João Aparecida,marcela44@example.com,Radiologia,Formado,C,Feminino,34.0,0,5291,0,1,Solteiro(a),2,4,Terapia Física,Mariane da Cunha,3.3,12,Ruim,Fisiologia,Mateus Moura,9.96,9,Regular,Técnicas de Imagem,Enzo Camargo,9.71,11,Ruim,Reabilitação,Liam Guerra,4.48,6,Ruim,Anatomia,Sr. Dom Peixoto,0.76,6,Ruim,0
9915,Caio Moraes,ccavalcanti@example.net,Administração,Formado,B,Masculino,28.0,1,9917,0,1,Solteiro(a),2,4,Física Aplicada,Igor Sá,5.86,6,Regular,Mecânica,Rebeca Martins,1.01,2,Ruim,Cálculo,Ísis da Conceição,6.22,3,Regular,Desenho Técnico,Vinicius Siqueira,6.86,7,Regular,Circuitos Elétricos,Dra. Luna Duarte,9.43,13,Ruim,0
9916,Dom Cavalcanti,kamilly51@example.org,Odontologia,Trancado,A,Masculino,26.0,1,3725,0,0,Solteiro(a),2,1,Economia,Heloisa Campos,3.87,13,Ruim,Gestão de Pessoas,Sra. Ana Carolina Nunes,4.02,0,Ruim,Gestão Financeira,Heitor Cavalcante,3.53,1,Ruim,Marketing,Henrique da Conceição,0.85,9,Ruim,Administração Geral,Alícia Pacheco,7.32,12,Ruim,0
9917,Léo Sousa,mendesgustavo@example.com,curso,Formado,A,Masculino,23.0,1,6843,1,0,Solteiro(a),1,3,Gestão de Pessoas,Dra. Lorena Cavalcanti,9.39,11,Ruim,Administração Pública,Maria Cecília Souza,2.19,6,Ruim,Gestão de Projetos,Maria Luísa da Rosa,9.95,9,Regular,Finanças Públicas,Dra. Carolina Araújo,3.02,7,Ruim,Gestão de Políticas Públicas,Ana Lívia Cavalcante,0.42,12,Ruim,0
9918,Anthony Pimenta,gfreitas@example.com,Recursos Humanos,Formado,B,Feminino,42.0,1,9228,0,1,Relacionado(a),1,2,Design Editorial,Nathan Pereira,5.9,12,Ruim,Teoria do Design,João Vitor Novaes,0.65,1,Ruim,Design Digital,João Pedro Barbosa,3.68,7,Ruim,Tipografia,Mathias Moura,4.86,0,Ruim,Design de Interfaces,Valentina Câmara,6.29,7,Regular,0
9919,Ana Liz Machado,emillycampos@example.net,Educação Especial,Formado,B,AVIAO,42.0,1,8749,0,1,Solteiro(a),2,1,História,Gustavo Henrique Rodrigues,9.92,10,Regular,Biologia,Vicente da Rocha,9.84,14,Ruim,Geografia,Amanda Novais,9.27,4,Bom,Sociologia,João Miguel Vasconcelos,0.02,9,Ruim,Economia,Maria Sophia da Mota,2.06,7,Ruim,0
9920,Luan Ribeiro,isabelly18@example.net,Jornalismo,Matriculado,C,Masculino,28.0,1,6098,1,0,Relacionado(a),1,2,Linguística,Liam Duarte,8.51,9,Regular,Literatura Brasileira,Fernando Jesus,1.77,14,Ruim,Literatura Portuguesa,Pedro Henrique Silva,9.65,9,Regular,Produção Textual,Maria Luísa Peixoto,4.93,4,Ruim,Gramática,Ágatha da Conceição,9.1,12,Ruim,0
