aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
6963,Eduardo Macedo,krodrigues@example.org,Biologia,Concluso,C,Outro,53,1,2515,0,1,Casado(a),1,2,Gestão de Processos,Lucas Ramos,9.42,12,Ruim,Planejamento de Produção,Vinícius Souza,6.07,8,Regular,Gestão da Qualidade,Dr. Gabriel Pastor,7.78,15,Ruim,Gestão de Estoques,Ana Clara Alves,5.87,15,Ruim,Logística,Sra. Yasmin Marques,2.05,3,Ruim,1
6964,Luara Oliveira,tmacedo@example.net,Moda,Concluso,D,Feminino,56,1,7874,1,0,XW0S2#$@43,2,4,Sociologia Geral,Amanda Macedo,7.94,3,Bom,Psicologia Social,Luísa da Mota,2.87,11,Ruim,Movimentos Sociais,Caleb Nogueira,1.03,8,Ruim,Antropologia,Dr. Arthur Gabriel Oliveira,7.74,13,Ruim,Teoria Social,Ana Clara Silveira,5.19,8,Regular,1
6965,Yago Sousa,gael24@example.net,Engenharia Civil,Matriculado,B,Outro,55,0,7561,1,1,Viúvo(a),3,1,Administração do Tempo,Emanuel Vasconcelos,4.94,2,Ruim,Comunicação Empresarial,Davi Miguel Melo,5.1,1,Regular,Gestão de Pessoas,Lucas Gabriel Castro,4.1,11,Ruim,Atendimento ao Cliente,Srta. Kamilly Costela,4.77,7,Ruim,Gestão de Escritórios,Mariane Melo,8.14,15,Ruim,1
6966,Laura Moraes,costaheloisa@example.org,Física,Cancelado,C,Masculino,48,1,7439,0,0,XXXOXO0,1,3,Direitos Humanos,André Rios,2.43,8,Ruim,Ética no Serviço Social,Mateus Sampaio,8.89,4,Bom,Cultura e Sociedade,Ana Sophia Fernandes,8.72,14,Ruim,Política Social,Nina Caldeira,5.69,2,Regular,Gestão Social,Sr. Bento Abreu,8.54,5,Bom,0
6967,Luiz Otávio Costela,ogarcia@example.net,Engenharia Civil,Matriculado,B,Outro,6676,0,6866,0,1,Viúvo(a),8,2,Clínica Odontológica,Alexia Pereira,9.6,10,Regular,Implantes,Bernardo da Luz,6.58,3,Regular,Anatomia Dental,Arthur Albuquerque,2.89,3,Ruim,Radiologia Odontológica,Heloísa Leão,5.55,0,Regular,Periodontia,Jade da Paz,3.18,3,Ruim,1
6968,Sr. Bernardo Aragão,ana-julia69@example.com,Secretariado Executivo,Matriculado,C,Masculino,68,0,2112,0,0,Casado(a),3,1,História da Dança,Theodoro Nunes,3.18,12,Ruim,Técnicas de Dança,Sophie das Neves,3.27,12,Ruim,Gestão de Eventos de Dança,Maria Sophia Andrade,3.63,15,Ruim,Coreografia,Maria Isis Duarte,4.25,2,Ruim,Dança Contemporânea,Maitê Fogaça,4.66,15,Ruim,0
6969,Dr. Francisco Aparecida,jadelima@example.com,Engenharia Mecânica,Concluso,C,Masculino,63,0,3742,0,1,Viúvo(a),5,3,Gestão de Restaurante,Arthur Sousa,8.12,0,Excelente,Culinária Internacional,Ana Liz Mendes,9.92,10,Regular,Cultura Gastronômica,Benício Fonseca,3.99,6,Ruim,Técnicas Culinárias,Lorenzo Nascimento,9.61,13,Ruim,Nutrição e Dietética,Clara Fonseca,9.99,2,Excelente,1
6970,Gustavo Henrique Novais,carlos-eduardoda-rosa@example.net,Marketing,Concluso,A,Feminino,34,0,4104,0,1,Casado(a),8,2,Direitos Humanos,Evelyn Câmara,7.67,4,Bom,Ética no Serviço Social,Yuri da Cruz,8.76,8,Regular,Cultura e Sociedade,Olivia Ferreira,7.47,15,Ruim,Gestão Social,Maria Helena Cassiano,6.11,3,Regular,Política Social,Miguel Vargas,6.63,13,Ruim,1
6971,Bryan Sales,lorena83@example.net,Teatro,Cancelado,D,902334,130,1,8976,0,0,Separado(a),1,3,Nutrição Esportiva,Maria Júlia da Mota,4.56,8,Ruim,Nutrição Clínica,Isadora Novais,2.35,6,Ruim,Nutrição Infantil,Thiago Santos,0.53,2,Ruim,Psicologia da Alimentação,Srta. Lara Câmara,2.15,14,Ruim,Técnicas de Cozinha,Srta. Isis da Mota,9.8,2,Excelente,1
6972,Isaque Ribeiro,alanapires@example.com,Educação Física,Cancelado,B,Feminino,21,0,2129,0,0,Viúvo(a),3,1,Administração do Tempo,Emanuel Vasconcelos,0.86,14,Ruim,Comunicação Empresarial,Davi Miguel Melo,3.29,7,Ruim,Gestão de Pessoas,Lucas Gabriel Castro,7.35,5,Bom,Atendimento ao Cliente,Srta. Kamilly Costela,3.9,0,Ruim,Gestão de Escritórios,Mariane Melo,4.25,14,Ruim,0
6973,Fernando Marques,wribeiro@example.net,Banco de Dados,Concluso,B,Outro,27,0,4254,0,1,Separado(a),1,2,Teologia Moral,Luísa Camargo,3.0,9,Ruim,Teologia Sistemática,Dra. Isabela Vasconcelos,0.3,3,Ruim,Filosofia da Religião,Bella Aparecida,8.25,9,Regular,História da Igreja,Agatha Abreu,7.7,6,Regular,Exegese Bíblica,Caleb Guerra,6.77,14,Ruim,0
6974,Thomas Jesus,pastorjuan@example.com,Moda,Cancelado,A,Feminino,56,1,1971,1,1,Solteiro(a),7,4,Nutrição Animal,Sra. Cecilia Leão,5.91,4,Regular,Medicina Veterinária,Aurora Oliveira,7.94,11,Ruim,Produção Animal,Luana Albuquerque,6.59,7,Regular,Genética Animal,Kaique Azevedo,4.58,14,Ruim,Fisiologia Animal,Théo Alves,8.89,0,Excelente,1
6975,Laura Novaes,camposcarolina@example.org,Biologia,Matriculado,D,Masculino,22,1,5096,0,0,Amasiado(a),7,1,Técnicas de Reabilitação,Dr. Guilherme Machado,8.07,12,Ruim,Avaliação Terapêutica,Dr. Danilo Nascimento,2.6,9,Ruim,Desenvolvimento Humano,Ana Luiza da Mata,4.69,10,Ruim,Fisioterapia,Olivia Fogaça,1.22,5,Ruim,Psicologia Clínica,Henrique Lima,5.46,5,Regular,0
6976,Lorenzo Pacheco,kcorreia@example.org,veteri,Concluso,D,Masculino,33,1,4746,0,0,Solteiro(a),3,2,Sistemas Operacionais,Mariane Garcia,4.74,0,Ruim,Estruturas de Dados,Dra. Letícia Vargas,2.89,8,Ruim,Algoritmos,Renan Freitas,0.83,8,Ruim,Banco de Dados,Ana Lívia Farias,7.39,13,Ruim,Programação,Luiz Otávio Mendes,0.76,4,Ruim,0
6977,Bianca Borges,ecasa-grande@example.com,Gastronomia,Trancado,A,Outro,59,0,4754,0,0,Divorciado(a),5,4,Gestão de Estoques,Alexandre Brito,2.76,10,Ruim,Gestão de Cadeia de Suprimentos,Sarah Nogueira,0.4,8,Ruim,Transporte e Distribuição,Dr. Ravi Peixoto,4.09,4,Ruim,Logística Internacional,Antony Ribeiro,9.31,13,Ruim,Gestão de Transportes,Mathias da Conceição,1.66,14,Ruim,0
6978,Kaique Sales,wcaldeira@example.org,Hotelaria,Matriculado,C,Feminino,19,1,1885,1,1,Amasiado(a),1,3,Direitos Humanos,André Rios,8.18,8,Regular,Ética no Serviço Social,Mateus Sampaio,2.13,11,Ruim,Cultura e Sociedade,Ana Sophia Fernandes,2.3,11,Ruim,Política Social,Nina Caldeira,4.43,15,Ruim,Gestão Social,Sr. Bento Abreu,8.54,13,Ruim,1
6979,Lorenzo Garcia,da-costaana-vitoria@example.org,1233E,Matriculado,C,Masculino,36,0,3741,0,1,Viúvo(a),7,2,Construção Civil,Caleb da Rocha,0.44,5,Ruim,Materiais de Construção,Sr. Joaquim Câmara,3.08,8,Ruim,Topografia,Caio Abreu,2.17,10,Ruim,Cálculo Estrutural,Sophia Nogueira,5.71,11,Ruim,Mecânica dos Solos,Diego Leão,1.14,9,Ruim,1
6980,Sophie Rodrigues,emillymendes@example.com,Recursos Humanos,Cancelado,A,XXXXXXXXX,40,0,1523,0,1,XXXOXO0,7,3,Fisiologia,Lívia Porto,2.6,1,Ruim,Terapia Física,Isabel Sampaio,7.12,11,Ruim,Anatomia,Benício Rocha,4.95,2,Ruim,Reabilitação,Maria Laura da Paz,4.02,11,Ruim,Técnicas de Imagem,Levi Guerra,0.29,3,Ruim,1
6981,José Miguel Rodrigues,caleb34@example.com,Biologia,Trancado,D,Masculino,44,0,7026,0,1,Viúvo(a),2,3,História Geral,Camila Rezende,9.33,8,Regular,Historiografia,Yan Mendes,0.63,11,Ruim,História Contemporânea,Lucas Souza,4.6,5,Ruim,História do Brasil,Giovanna Moreira,2.91,7,Ruim,Teoria Histórica,Maria Vitória Alves,9.89,10,Regular,1
6982,Arthur Rezende,pbrito@example.com,Odontologia,Matriculado,B,Feminino,61,0,0,1,0,Divorciado(a),5,3,Atendimento ao Cliente,José Cavalcanti,2.9,3,Ruim,Gestão de Pessoas,Heloísa Farias,0.9,4,Ruim,Administração do Tempo,Vicente Rocha,7.97,0,Bom,Comunicação Empresarial,Luana Carvalho,2.58,11,Ruim,Gestão de Escritórios,Olívia da Rocha,5.6,9,Regular,1
6983,Nicolas Vieira,ana-luizada-luz@example.net,Fonoaudiologia,Concluso,D,Masculino,numero,0,5209,0,1,Divorciado(a),5,3,Reabilitação Fonoaudiológica,Isabela Araújo,3.13,11,Ruim,Fonologia,Henrique Dias,9.29,3,Excelente,Anatomia e Fisiologia,Ana Alves,3.4,8,Ruim,Audiologia,Maria Cecília Pires,9.16,3,Excelente,Psicologia do Desenvolvimento,Valentina da Paz,5.06,8,Regular,0
6984,Helena Lima,zgoncalves@example.com,Letras,Concluso,C,Outro,63,1,8046,1,1,,1,3,Direitos Humanos,André Rios,6.3,4,Regular,Ética no Serviço Social,Mateus Sampaio,1.39,14,Ruim,Cultura e Sociedade,Ana Sophia Fernandes,4.72,11,Ruim,Política Social,Nina Caldeira,8.6,12,Ruim,Gestão Social,Sr. Bento Abreu,7.9,0,Bom,1
6985,Luna da Cruz,milenada-mota@example.net,Engenharia Civil,Concluso,C,Masculino,20,1,2312,0,1,Amasiado(a),3,4,Inteligência Artificial para Jogos,Isabela Rezende,5.29,3,Regular,Realidade Virtual,Dra. Maria Clara Macedo,8.64,3,Excelente,Programação de Jogos,Anna Liz Sales,1.79,1,Ruim,Gráficos de Computação,Oliver Pinto,3.56,7,Ruim,Design de Jogos,João da Mota,3.0,5,Ruim,1
6986,Sophie Souza,jpastor@example.com,,Cancelado,A,????,69,0,3082,1,0,Divorciado(a),6,4,Sistemas Operacionais,Dra. Kamilly da Conceição,3.59,1,Ruim,Estruturas de Dados,Srta. Clarice Moraes,6.74,10,Regular,Algoritmos,Stephany da Rosa,9.05,3,Excelente,Banco de Dados,Ana Julia Guerra,1.0,9,Ruim,Programação,Lorenzo da Mota,8.74,7,Regular,1
6987,Amanda Moraes,mendoncavitor@example.net,alguns,Cancelado,D,Outro,60,0,9139,1,0,Solteiro(a),5,4,Métodos Estatísticos,Luiz Miguel Vargas,2.72,10,Ruim,Análise de Dados,Aurora Araújo,8.64,14,Ruim,Probabilidade,Enzo Gabriel Cardoso,6.15,0,Regular,Estatística Descritiva,Eloá Garcia,7.4,6,Regular,Estatística Aplicada,Sara Borges,3.87,12,Ruim,0
6988,Bruno Santos,isis00@example.org,Moda,Trancado,C,Masculino,63,1,8257,0,1,Amasiado(a),3,4,Inteligência Artificial para Jogos,Isabela Rezende,9.35,13,Ruim,Realidade Virtual,Dra. Maria Clara Macedo,9.48,9,Regular,Programação de Jogos,Anna Liz Sales,4.5,12,Ruim,Gráficos de Computação,Oliver Pinto,5.82,3,Regular,Design de Jogos,João da Mota,2.78,0,Ruim,1
6989,Srta. Maria Eduarda Fonseca,pimentarhavi@example.net,Fonoaudiologia,Concluso,D,Feminino,63,1,8238,0,0,Viúvo(a),6,2,Gramática,Arthur Miguel Fogaça,7.4,6,Regular,Linguística,Lívia Moreira,9.07,12,Ruim,Produção Textual,Isaac Porto,9.37,5,Bom,Literatura Portuguesa,Sra. Ana Julia Sampaio,4.38,6,Ruim,Literatura Brasileira,João Guilherme Macedo,8.96,1,Excelente,1
6990,Ravi Gomes,davi-lucasda-rosa@example.com,Engenharia de Produção,Concluso,B,Masculino,6676,0,6411,0,0,Viúvo(a),6,2,Termodinâmica,Theo Peixoto,2.62,6,Ruim,Cinética Química,Nicole da Cunha,7.56,14,Ruim,Química Industrial,Dr. Cauê Pereira,3.35,7,Ruim,Processos Químicos,Igor Andrade,2.68,8,Ruim,Reatores Químicos,Alexandre Rodrigues,1.45,7,Ruim,0
6991,Dra. Zoe Novaes,gabriela51@example.com,Redes de Computadores,Matriculado,D,Feminino,61,0,-9239,0,0,Separado(a),1,1,Programação,Beatriz Brito,3.44,0,Ruim,Estruturas de Dados,João Miguel Pereira,3.05,4,Ruim,Algoritmos,Dr. João Pedro Campos,4.72,12,Ruim,Sistemas Operacionais,Maria Luiza das Neves,7.09,13,Ruim,Banco de Dados,João Felipe Lopes,2.96,14,Ruim,0
6992,João Pedro Silva,goliveira@example.net,Turismo,Trancado,D,Masculino,38,1,3680,0,0,Casado(a),5,3,Reabilitação Fonoaudiológica,Isabela Araújo,6.56,1,Regular,Fonologia,Henrique Dias,5.83,15,Ruim,Anatomia e Fisiologia,Ana Alves,6.58,10,Regular,Audiologia,Maria Cecília Pires,3.93,9,Ruim,Psicologia do Desenvolvimento,Valentina da Paz,6.95,7,Regular,1
6993,Laura Guerra,srezende@example.net,Engenharia Ambiental,Cancelado,C,INVALID,23,1,3290,0,1,Viúvo(a),8,1,Clínica Veterinária,Benício Cirino,3.16,7,Ruim,Anatomia Veterinária,Júlia Abreu,7.18,5,Bom,Cirurgia Veterinária,Lorena Pimenta,4.18,11,Ruim,Microbiologia Veterinária,Lorenzo Caldeira,3.02,15,Ruim,Farmacologia Veterinária,Thales Ferreira,8.87,11,Ruim,1
6994,Sr. Lucca Ramos,rrezende@example.org,Educação Física,Trancado,B,Feminino,49,1,2870,1,0,Solteiro(a),8,3,Administração do Tempo,Eduardo Cunha,6.31,0,Regular,Atendimento ao Cliente,Luan Macedo,3.44,9,Ruim,Gestão de Pessoas,Isis Silveira,1.74,6,Ruim,Gestão de Escritórios,Dr. Marcelo Casa Grande,9.83,11,Ruim,Comunicação Empresarial,Nicole da Rosa,8.75,7,Regular,1
6995,Yasmin Gonçalves,pmarques@example.com,Teologia,Cancelado,D,Masculino,18,0,6817,1,0,Viúvo(a),6,2,Gramática,Arthur Miguel Fogaça,0.81,9,Ruim,Linguística,Lívia Moreira,3.96,12,Ruim,Produção Textual,Isaac Porto,1.55,1,Ruim,Literatura Portuguesa,Sra. Ana Julia Sampaio,5.69,4,Regular,Literatura Brasileira,João Guilherme Macedo,0.86,7,Ruim,0
6996,Arthur Miguel Viana,enzo-gabriel57@example.net,Física,Trancado,D,naoreconhecido,62,0,2856,0,1,Separado(a),1,4,Construção Civil,Mathias Borges,3.57,11,Ruim,História da Arquitetura,Otto Teixeira,6.47,6,Regular,Desenho Arquitetônico,Pedro Miguel Montenegro,0.97,14,Ruim,Estruturas,Otto Cavalcanti,2.05,5,Ruim,Planejamento Urbano,Miguel Lopes,8.8,12,Ruim,1
6997,João Gabriel Mendes,ipeixoto@example.net,Ciências Econômicas,Matriculado,C,Feminino,36,1,5919,0,0,Casado(a),1,3,Direitos Humanos,André Rios,3.11,8,Ruim,Ética no Serviço Social,Mateus Sampaio,6.24,3,Regular,Cultura e Sociedade,Ana Sophia Fernandes,9.22,9,Regular,Política Social,Nina Caldeira,9.42,10,Regular,Gestão Social,Sr. Bento Abreu,0.57,4,Ruim,1
6998,Luiz Felipe Dias,garciaemanuella@example.org,Relações Internacionais,Trancado,A,Feminino,43,0,1366,1,0,Divorciado(a),3,1,Administração de Banco de Dados,Dr. Rhavi Siqueira,7.36,6,Regular,Modelagem de Dados,Heloísa Albuquerque,5.68,0,Regular,SQL Avançado,Marcelo Abreu,9.63,10,Regular,Sistemas de Informação,Leonardo Pinto,2.95,9,Ruim,Segurança de Banco de Dados,Laís Pastor,2.39,1,Ruim,1
6999,Rodrigo da Paz,novaesrenan@example.org,Logística,Concluso,C,Feminino,60,1,8370,1,0,Divorciado(a),7,3,História da Arte,Ana Julia Cavalcanti,9.55,4,Bom,Pintura,Maria Julia Oliveira,0.5,9,Ruim,Arte Digital,Dr. Matteo Melo,6.27,7,Regular,Fotografia,Stella Carvalho,8.92,1,Excelente,Escultura,João Guilherme Porto,4.04,6,Ruim,1
7000,Gabrielly Vieira,samuelmontenegro@example.net,Fisioterapia,Cancelado,D,Masculino,40,1,6238,1,1,Solteiro(a),1,2,Segurança de Banco de Dados,Arthur Gabriel Silva,1.09,12,Ruim,SQL Avançado,Theo Rezende,4.52,5,Ruim,Administração de Banco de Dados,Emilly Peixoto,4.21,5,Ruim,Modelagem de Dados,Hellena Pimenta,4.66,0,Ruim,Sistemas de Informação,Isis das Neves,1.61,7,Ruim,1
7001,Dr. João Guilherme Garcia,gcarvalho@example.com,Marketing,Cancelado,B,Masculino,69,1,5883,1,0,XXXOXO0,6,4,Psicologia Clínica,Benício Aragão,9.96,9,Regular,Desenvolvimento Humano,Ana Luiza Pimenta,0.28,8,Ruim,Técnicas de Reabilitação,Yuri da Luz,6.84,0,Regular,Avaliação Terapêutica,Vitor Hugo Martins,4.93,12,Ruim,Fisioterapia,Sra. Eduarda da Rosa,4.74,1,Ruim,1
7002,Sra. Fernanda Borges,machadodavi-miguel@example.com,concluido,Trancado,B,Outro,46,1,8426,0,1,Solteiro(a),7,2,Psicologia da Saúde,Vitor Gabriel Costa,7.93,11,Ruim,Cuidado Intensivo,Lara Pinto,5.08,0,Regular,Anatomia e Fisiologia,Luna Caldeira,9.79,0,Excelente,Saúde Pública,Raquel Oliveira,7.26,6,Regular,Enfermagem Geral,João Gabriel Lima,1.42,13,Ruim,1
7003,Maitê Moraes,isouza@example.com,Ciência da Computação,Cancelado,B,Feminino,21,0,9577,0,0,Divorciado(a),5,4,Físico-Química,Ana Laura da Paz,6.68,11,Ruim,Bioquímica,Liam Fonseca,7.03,9,Regular,Química Inorgânica,Ana Julia Fogaça,4.39,3,Ruim,Química Analítica,Dr. Vinicius Leão,7.95,10,Regular,Química Orgânica,Sra. Ayla Azevedo,7.14,9,Regular,0
7004,André da Cruz,ferreirabianca@example.org,Biologia,Cancelado,A,Masculino,42,1,5174,1,0,Amasiado(a),6,1,Desenho Técnico,Cauã Garcia,8.09,2,Excelente,Resistência dos Materiais,Ana Júlia Costela,2.32,8,Ruim,Mecânica dos Fluidos,Miguel Moraes,9.95,6,Regular,Sistemas Mecânicos,Bernardo Campos,0.21,1,Ruim,Termodinâmica,Maysa Sá,6.57,2,Regular,1
7005,Paulo da Rosa,pintojade@example.com,Ciências Contábeis,Trancado,C,Masculino,66,1,9774,1,1,Casado(a),6,3,Fotografia,Théo Carvalho,3.88,4,Ruim,Pintura,Dra. Maya Abreu,3.22,11,Ruim,História da Arte,Maria Clara Sales,9.74,0,Excelente,Arte Digital,Isis das Neves,2.64,15,Ruim,Escultura,Sr. Gael Henrique Rodrigues,1.9,14,Ruim,1
7006,Bryan Sousa,luisa28@example.org,Engenharia Elétrica,Concluso,D,Masculino,42,0,6102,0,1,Casado(a),6,4,Psicologia da Saúde,Liz Cardoso,2.34,7,Ruim,Cuidado Intensivo,Pedro Miguel Ferreira,2.62,3,Ruim,Enfermagem Geral,Maria Nascimento,8.8,6,Regular,Saúde Pública,Ravi Lucca Rodrigues,9.01,3,Excelente,Anatomia e Fisiologia,Sr. Noah Martins,2.38,0,Ruim,1
7007,Giovanna Ribeiro,camposmaria-cecilia@example.com,Cinema,Concluso,B,EXIT01,NOTEXIST,0,1186,0,0,Separado(a),1,4,Anatomia,Davi Lucca Ramos,8.0,1,Excelente,Fisiologia,Allana Teixeira,8.19,6,Regular,Patologia,Dr. Valentim Rocha,9.37,12,Ruim,Clínica Médica,Enzo Pires,6.45,14,Ruim,Farmacologia,Sr. Bryan Moraes,7.72,2,Bom,1
7008,João Guilherme Fernandes,hcampos@example.net,,Concluso,C,Feminino,67,0,7567,0,1,Divorciado(a),2,4,Produção Animal,Carolina Silveira,9.62,13,Ruim,Medicina Veterinária,Cauê Albuquerque,5.38,3,Regular,Nutrição Animal,Sra. Eloá das Neves,7.48,5,Bom,Fisiologia Animal,Lorena Lopes,6.21,9,Regular,Genética Animal,Vitor Gabriel da Rosa,7.91,0,Bom,1
7009,Sr. Murilo Azevedo,andre05@example.org,Estatística,Trancado,C,Outro,23,0,1826,0,1,Casado(a),5,4,Análise de Dados,Miguel Casa Grande,5.64,5,Regular,Estatística Descritiva,Emanuelly Silva,1.39,0,Ruim,Estatística Aplicada,Luiz Fernando Jesus,4.86,13,Ruim,Probabilidade,Davi Luiz Guerra,0.09,9,Ruim,Métodos Estatísticos,Ravy Carvalho,4.48,14,Ruim,1
7010,Sra. Ana Clara Ferreira,joao-gabriel45@example.net,Terapia Ocupacional,Matriculado,D,Outro,29,1,9063,0,1,Viúvo(a),5,3,Reabilitação Fonoaudiológica,Isabela Araújo,9.2,0,Excelente,Fonologia,Henrique Dias,9.37,5,Bom,Anatomia e Fisiologia,Ana Alves,5.19,15,Ruim,Audiologia,Maria Cecília Pires,3.94,8,Ruim,Psicologia do Desenvolvimento,Valentina da Paz,5.92,15,Ruim,1
7011,Davi Porto,juliada-cruz@example.com,Jornalismo,Trancado,D,Feminino,35,1,3277,0,0,Separado(a),1,2,Segurança de Banco de Dados,Arthur Gabriel Silva,6.55,14,Ruim,SQL Avançado,Theo Rezende,0.23,15,Ruim,Administração de Banco de Dados,Emilly Peixoto,4.59,8,Ruim,Modelagem de Dados,Hellena Pimenta,4.15,3,Ruim,Sistemas de Informação,Isis das Neves,9.47,8,Regular,1
7012,Vicente Marques,novaisisaac@example.org,concluido,Matriculado,D,Feminino,26,1,3610,0,1,Amasiado(a),8,4,Pintura,Alana Peixoto,1.0,9,Ruim,História da Arte,Kamilly Cardoso,0.05,9,Ruim,Escultura,João Guilherme Fernandes,8.66,9,Regular,Fotografia,Dr. Diego Sales,4.6,10,Ruim,Arte Digital,Alícia Mendes,2.93,5,Ruim,1
7013,Joana Novais,vasconcelosbernardo@example.org,Engenharia Ambiental,Concluso,D,Feminino,NOTEXIST,0,,0,0,Divorciado(a),3,4,Literatura Brasileira,Srta. Beatriz Silva,0.61,15,Ruim,Produção Textual,Anthony Mendonça,1.8,5,Ruim,Linguística,Heloisa Pereira,7.28,2,Bom,Literatura Portuguesa,Sra. Sarah Macedo,3.4,1,Ruim,Gramática,Sr. João Gabriel Casa Grande,7.66,3,Bom,0
7014,Lavínia Montenegro,rochacaua@example.org,Recursos Humanos,Cancelado,D,902334,22,1,3678,0,1,Separado(a),4,3,Estruturas de Dados,João Lucas da Conceição,6.28,13,Ruim,Banco de Dados,Luna Silveira,8.36,2,Excelente,Programação,Hadassa Mendes,4.57,10,Ruim,Algoritmos,Dr. Lorenzo Dias,9.79,1,Excelente,Sistemas Operacionais,Nicolas Cavalcanti,2.2,10,Ruim,1
7015,Sara Gonçalves,rebeca51@example.org,Engenharia Química,Matriculado,A,Outro,24,0,2697,1,0,Casado(a),1,4,Técnicas de Imagem,Thomas Sales,9.26,4,Bom,Terapia Física,Pedro Lucas Cunha,7.34,5,Bom,Fisiologia,Brayan Cardoso,9.19,14,Ruim,Reabilitação,Isaque Lima,6.88,10,Regular,Anatomia,Eloah Casa Grande,4.08,11,Ruim,0
7016,Antony Rios,gaelpeixoto@example.com,Gestão Pública,Trancado,D,Outro,69,0,940,0,1,Casado(a),6,2,Gramática,Arthur Miguel Fogaça,8.0,15,Ruim,Linguística,Lívia Moreira,7.18,4,Bom,Produção Textual,Isaac Porto,1.14,2,Ruim,Literatura Portuguesa,Sra. Ana Julia Sampaio,2.38,0,Ruim,Literatura Brasileira,João Guilherme Macedo,2.63,13,Ruim,1
7017,Milena Pires,fcostela@example.net,Geografia,Cancelado,B,Feminino,43,0,6884,0,0,Separado(a),4,3,Avaliação Terapêutica,Isadora da Rocha,7.46,15,Ruim,Desenvolvimento Humano,Raul Viana,3.65,4,Ruim,Psicologia Clínica,Maysa das Neves,6.91,11,Ruim,Fisioterapia,Marina Cavalcanti,3.02,4,Ruim,Técnicas de Reabilitação,Cecilia Jesus,5.35,6,Regular,0
7018,Cauê da Rosa,renancasa-grande@example.com,Engenharia Civil,Cancelado,D,Masculino,31,1,19329320423234,0,1,Casado(a),7,1,Técnicas de Reabilitação,Dr. Guilherme Machado,4.86,11,Ruim,Avaliação Terapêutica,Dr. Danilo Nascimento,5.07,9,Regular,Desenvolvimento Humano,Ana Luiza da Mata,5.88,6,Regular,Fisioterapia,Olivia Fogaça,7.11,14,Ruim,Psicologia Clínica,Henrique Lima,6.85,15,Ruim,1
7019,Manuela Novais,tbarbosa@example.org,Ciências Contábeis,Trancado,B,Masculino,35,1,4397,1,1,Solteiro(a),3,1,Administração do Tempo,Emanuel Vasconcelos,4.34,1,Ruim,Comunicação Empresarial,Davi Miguel Melo,4.66,15,Ruim,Gestão de Pessoas,Lucas Gabriel Castro,8.12,13,Ruim,Atendimento ao Cliente,Srta. Kamilly Costela,3.85,0,Ruim,Gestão de Escritórios,Mariane Melo,2.38,6,Ruim,1
7020,Ana Beatriz Machado,ana-sophiacamara@example.org,Gestão Comercial,Concluso,D,Outro,50,1,3065,1,1,Viúvo(a),4,1,Óptica,Emanuella Mendonça,0.77,2,Ruim,Física Nuclear,Joaquim Albuquerque,2.0,9,Ruim,Mecânica,Bianca Pinto,1.54,0,Ruim,Eletromagnetismo,Eduardo Rodrigues,7.11,9,Regular,Termodinâmica,Erick Pereira,2.2,15,Ruim,1
7021,Milena Cirino,maria-ceciliasales@example.com,Medicina,Matriculado,D,Masculino,67,1,10000000000,1,0,Viúvo(a),8,4,Pintura,Alana Peixoto,7.9,2,Bom,História da Arte,Kamilly Cardoso,8.46,2,Excelente,Escultura,João Guilherme Fernandes,7.65,15,Ruim,Fotografia,Dr. Diego Sales,9.97,15,Ruim,Arte Digital,Alícia Mendes,4.71,0,Ruim,1
7022,Dr. Pedro Lucas Viana,anthonyda-cunha@example.org,Design Gráfico,Concluso,A,Feminino,33,0,9727,0,1,Separado(a),1,2,Redação Jornalística,Maysa Marques,0.2,7,Ruim,Comunicação e Mídia,Dra. Alícia Farias,9.74,14,Ruim,Produção de Conteúdo,Maysa Melo,6.14,6,Regular,Ética Jornalística,Henrique Andrade,8.19,14,Ruim,Edição de Vídeo,Augusto Cirino,3.33,8,Ruim,1
7023,Maya das Neves,moraesana-julia@example.org,Música,Matriculado,C,Outro,43,1,2713,0,1,Separado(a),4,2,Banco de Dados,Vitória da Paz,8.27,12,Ruim,Análise de Sistemas,Isadora Novais,0.01,10,Ruim,Gestão de Projetos de TI,Dra. Rebeca Oliveira,0.74,11,Ruim,Sistemas de Informação Empresarial,Brayan Gomes,6.24,4,Regular,Desenvolvimento de Software,Alícia Sá,5.83,12,Ruim,1
7024,Giovanna Cardoso,barbosaolivia@example.com,Hotelaria,Trancado,A,Outro,26,1,2554,1,1,Divorciado(a),5,3,Geografia Humana,Ester Novaes,2.99,6,Ruim,Cartografia,José Pedro Nascimento,7.04,15,Ruim,Geopolítica,Stella Marques,1.18,7,Ruim,Planejamento Urbano,Henrique Aragão,0.03,5,Ruim,Geografia Física,Ágatha Cassiano,7.8,4,Bom,1
